"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde"
"1744","Gävleborg","2016","Handel- och administration","kvinnor","21","33H",76.7,41.7,35,4855,-7.6,28.1379514505625,4.3,10.7,15.1
"1745","Gävleborg","2016","Handel- och administration","män","21","33H",78.4,34.1,44.3,1901,-7.6,28.1379514505625,7,11.7,18.7
"1746","Gävleborg","2016","Handel- och administration","totalt","21","33H",77.1,39.6,37.5,6756,NA,28.1379514505625,5.1,11,16.1
"1747","Gävleborg","2016","Industri","kvinnor","21","53I",70.4,30.9,39.5,709,23.8,90.5918259023355,6,13.4,19.4
"1748","Gävleborg","2016","Industri","män","21","53I",81.7,54.7,27,6827,23.8,90.5918259023355,4,11.3,15.3
"1749","Gävleborg","2016","Industri","totalt","21","53I",80.7,52.5,28.2,7536,NA,90.5918259023355,4.1,11.5,15.7
"1750","Gävleborg","2016","Naturbruk","kvinnor","21","63Z",76,22.4,53.6,796,21.4,61.0948191593353,8.6,19.1,27.7
"1751","Gävleborg","2016","Naturbruk","män","21","63Z",82.5,43.8,38.7,1250,21.4,61.0948191593353,4.3,14.1,18.4
"1752","Gävleborg","2016","Naturbruk","totalt","21","63Z",80,35.4,44.6,2046,NA,61.0948191593353,5.8,15.8,21.6
"1753","Gävleborg","2016","Restaurang- och livsmedel","kvinnor","21","83R",78.9,41.9,37,2132,-4.2,33.6445689386866,7,15.5,22.4
"1754","Gävleborg","2016","Restaurang- och livsmedel","män","21","83R",78.7,37.7,41,1081,-4.2,33.6445689386866,8.1,17.3,25.4
"1755","Gävleborg","2016","Restaurang- och livsmedel","totalt","21","83R",78.9,40.5,38.4,3213,NA,33.6445689386866,7.3,16.1,23.5
"1756","Gävleborg","2016","Transport","kvinnor","21","83T",71.9,34.5,37.4,171,22.1,90.2005730659026,9.9,25.1,35.1
"1757","Gävleborg","2016","Transport","män","21","83T",82,56.6,25.4,1574,22.1,90.2005730659026,5.8,18,23.8
"1758","Gävleborg","2016","Transport","totalt","21","83T",81,54.4,26.6,1745,NA,90.2005730659026,6.2,18.6,24.8
"1759","Gävleborg","2016","VVS- och fastighet","kvinnor","21","53R",NA,NA,NA,11,-0.5,98.7104337631887,NA,NA,NA
"1760","Gävleborg","2016","VVS- och fastighet","män","21","53R",90.3,66.5,23.8,842,-0.5,98.7104337631887,3.7,12.5,16.3
"1761","Gävleborg","2016","VVS- och fastighet","totalt","21","53R",90.2,66,24.2,853,NA,98.7104337631887,3.7,12.7,16.4
"1762","Gävleborg","2016","Vård & omsorg","kvinnor","21","73OX",82.6,67.8,14.8,7616,-18.6,9.85915492957746,4.2,7.5,11.7
"1763","Gävleborg","2016","Vård & omsorg","män","21","73OX",78.8,49.2,29.6,833,-18.6,9.85915492957746,8.6,11.1,19.7
"1764","Gävleborg","2016","Vård & omsorg","totalt","21","73OX",82.2,66,16.2,8449,NA,9.85915492957746,4.6,7.9,12.5
"1765","Gävleborg","2017","Barn- och fritid","kvinnor","21","73B",82.1,38.6,43.5,2160,-14.9,24.7124433600558,5.2,12.5,17.7
"1766","Gävleborg","2017","Barn- och fritid","män","21","73B",87,23.7,63.3,709,-14.9,24.7124433600558,8.3,19.1,27.4
"1767","Gävleborg","2017","Barn- och fritid","totalt","21","73B",83.3,34.9,48.4,2869,NA,24.7124433600558,6,14.1,20.1
"1768","Gävleborg","2017","Bygg","kvinnor","21","53B",83.1,39.9,43.2,148,30.5,96.455938697318,8,30.9,38.9
"1769","Gävleborg","2017","Bygg","män","21","53B",88.1,70.4,17.7,4028,30.5,96.455938697318,3.4,17.6,21.1
"1770","Gävleborg","2017","Bygg","totalt","21","53B",87.9,69.3,18.6,4176,NA,96.455938697318,3.6,18.1,21.7
"1771","Gävleborg","2017","Data-, el- och energiteknik","kvinnor","21","53E",78.9,32.2,46.7,171,31.6,96.4684014869889,4.9,19.6,24.5
"1772","Gävleborg","2017","Data-, el- och energiteknik","män","21","53E",87.4,63.8,23.6,4671,31.6,96.4684014869889,3.9,12,15.9
"1773","Gävleborg","2017","Data-, el- och energiteknik","totalt","21","53E",87.1,62.7,24.4,4842,NA,96.4684014869889,3.9,12.3,16.2
"1774","Gävleborg","2017","Fordon","kvinnor","21","53F",75.2,39,36.2,105,25.6,96.8055978095528,14.7,16.7,31.4
"1775","Gävleborg","2017","Fordon","män","21","53F",87.5,64.6,22.9,3182,25.6,96.8055978095528,2.7,14.5,17.2
"1776","Gävleborg","2017","Fordon","totalt","21","53F",87.1,63.8,23.3,3287,NA,96.8055978095528,3,14.6,17.6
"1777","Gävleborg","2017","Gymnasieingenjör","kvinnor","21","53A+55Q",86.5,33.7,52.8,178,24.4,92.0035938903864,NA,NA,11.7
"1778","Gävleborg","2017","Gymnasieingenjör","män","21","53A+55Q",88.8,58.1,30.7,2048,24.4,92.0035938903864,NA,NA,9.3
"1779","Gävleborg","2017","Gymnasieingenjör","totalt","21","53A+55Q",88.6,56.1,32.5,2226,NA,92.0035938903864,1.7,7.7,9.5
"1780","Gävleborg","2017","Handel- och administration","kvinnor","21","33H",77.5,41.5,36,4721,-6.8,28.5779122541604,4.3,10.4,14.7
"1781","Gävleborg","2017","Handel- och administration","män","21","33H",79.4,34.7,44.7,1889,-6.8,28.5779122541604,5.4,13.2,18.5
"1782","Gävleborg","2017","Handel- och administration","totalt","21","33H",78,39.6,38.4,6610,NA,28.5779122541604,4.6,11.2,15.8
"1783","Gävleborg","2017","Industri","kvinnor","21","53I",71.9,32,39.9,694,23.7,90.8479493604114,5.1,15,20.1
"1784","Gävleborg","2017","Industri","män","21","53I",82.8,55.7,27.1,6889,23.7,90.8479493604114,4,13,16.9
"1785","Gävleborg","2017","Industri","totalt","21","53I",81.8,53.5,28.3,7583,NA,90.8479493604114,4.1,13.1,17.2
"1786","Gävleborg","2017","Naturbruk","kvinnor","21","63Z",77.2,23.8,53.4,803,19.8,61.468330134357,9.3,20.6,29.9
"1787","Gävleborg","2017","Naturbruk","män","21","63Z",84.6,43.6,41,1281,19.8,61.468330134357,4.2,15,19.2
"1788","Gävleborg","2017","Naturbruk","totalt","21","63Z",81.8,36,45.8,2084,NA,61.468330134357,6,17,23
"1789","Gävleborg","2017","Restaurang- och livsmedel","kvinnor","21","83R",79.2,40.5,38.7,2159,-2.5,33.630494927759,5.9,15.3,21.2
"1790","Gävleborg","2017","Restaurang- och livsmedel","män","21","83R",79.2,38,41.2,1094,-2.5,33.630494927759,6.6,20.5,27.1
"1791","Gävleborg","2017","Restaurang- och livsmedel","totalt","21","83R",79.2,39.7,39.5,3253,NA,33.630494927759,6.1,17.1,23.3
"1792","Gävleborg","2017","Transport","kvinnor","21","83T",73.9,35.2,38.7,165,21.7,90.6726964386659,7.2,27.2,34.4
"1793","Gävleborg","2017","Transport","män","21","83T",84,56.9,27.1,1604,21.7,90.6726964386659,4.8,19.8,24.6
"1794","Gävleborg","2017","Transport","totalt","21","83T",83.1,54.9,28.2,1769,NA,90.6726964386659,5,20.4,25.5
"1795","Gävleborg","2017","VVS- och fastighet","kvinnor","21","53R",NA,NA,NA,10,-0.5,98.8610478359909,NA,NA,NA
"1796","Gävleborg","2017","VVS- och fastighet","män","21","53R",91,67.6,23.4,868,-0.5,98.8610478359909,NA,NA,NA
"1797","Gävleborg","2017","VVS- och fastighet","totalt","21","53R",91,67.1,23.9,878,NA,98.8610478359909,3.1,13.3,16.4
"1798","Gävleborg","2017","Vård & omsorg","kvinnor","21","73OX",82.9,67.7,15.2,7548,-15.5,10.6216696269982,4.2,7.4,11.6
"1799","Gävleborg","2017","Vård & omsorg","män","21","73OX",81,52.2,28.8,897,-15.5,10.6216696269982,9.2,11.3,20.5
"1800","Gävleborg","2017","Vård & omsorg","totalt","21","73OX",82.7,66,16.7,8445,NA,10.6216696269982,4.7,7.8,12.6
"1801","Gävleborg","2018","Barn- och fritid","kvinnor","21","73B",84.4,38.7,45.7,2167,-14.9,25.2500862366333,6.1,11.4,17.6
"1802","Gävleborg","2018","Barn- och fritid","män","21","73B",86.7,23.8,62.9,732,-14.9,25.2500862366333,6.1,21,27.1
"1803","Gävleborg","2018","Barn- och fritid","totalt","21","73B",85,34.9,50.1,2899,NA,25.2500862366333,6.1,13.9,20
"1804","Gävleborg","2018","Bygg","kvinnor","21","53B",83.1,42.6,40.5,148,30.1,96.4995269631031,6.9,21.8,28.7
"1805","Gävleborg","2018","Bygg","män","21","53B",89,72.7,16.3,4080,30.1,96.4995269631031,3.1,15.5,18.7
"1806","Gävleborg","2018","Bygg","totalt","21","53B",88.8,71.6,17.2,4228,NA,96.4995269631031,3.3,15.8,19
"1807","Gävleborg","2018","Data-, el- och energiteknik","kvinnor","21","53E",77.6,35.2,42.4,165,28.7,96.5937241948803,4.4,13.8,18.1
"1808","Gävleborg","2018","Data-, el- och energiteknik","män","21","53E",88.2,63.9,24.3,4679,28.7,96.5937241948803,3.5,13.9,17.4
"1809","Gävleborg","2018","Data-, el- och energiteknik","totalt","21","53E",87.8,62.9,24.9,4844,NA,96.5937241948803,3.5,13.9,17.4
"1810","Gävleborg","2018","Fordon","kvinnor","21","53F",75,38.5,36.5,104,26.9,96.8815592203898,5.8,27.2,33
"1811","Gävleborg","2018","Fordon","män","21","53F",88.3,65.4,22.9,3231,26.9,96.8815592203898,3.4,14.2,17.6
"1812","Gävleborg","2018","Fordon","totalt","21","53F",87.9,64.6,23.3,3335,NA,96.8815592203898,3.4,14.6,18
"1813","Gävleborg","2018","Gymnasieingenjör","kvinnor","21","53A+55Q",86.2,39.1,47.1,174,18.1,91.7418130042715,NA,NA,8
"1814","Gävleborg","2018","Gymnasieingenjör","män","21","53A+55Q",89.1,57.2,31.9,1933,18.1,91.7418130042715,NA,NA,9.4
"1815","Gävleborg","2018","Gymnasieingenjör","totalt","21","53A+55Q",88.9,55.7,33.2,2107,NA,91.7418130042715,0.9,8.4,9.3
"1816","Gävleborg","2018","Handel- och administration","kvinnor","21","33H",78.5,40.6,37.9,4552,-6.9,28.9083242230205,4.5,11,15.5
"1817","Gävleborg","2018","Handel- och administration","män","21","33H",80.3,33.7,46.6,1851,-6.9,28.9083242230205,5.5,14.3,19.8
"1818","Gävleborg","2018","Handel- och administration","totalt","21","33H",79.1,38.6,40.5,6403,NA,28.9083242230205,4.8,12,16.8
"1819","Gävleborg","2018","Industri","kvinnor","21","53I",72.8,32.7,40.1,688,23.5,90.7972177635099,6.1,12.4,18.5
"1820","Gävleborg","2018","Industri","män","21","53I",84.3,56.2,28.1,6788,23.5,90.7972177635099,4.2,12.3,16.4
"1821","Gävleborg","2018","Industri","totalt","21","53I",83.2,54,29.2,7476,NA,90.7972177635099,4.3,12.3,16.6
"1822","Gävleborg","2018","Naturbruk","kvinnor","21","63Z",78.3,23.9,54.4,823,19.7,61.050638902035,8,20.9,29
"1823","Gävleborg","2018","Naturbruk","män","21","63Z",84.3,43.6,40.7,1290,19.7,61.050638902035,3.1,16.6,19.7
"1824","Gävleborg","2018","Naturbruk","totalt","21","63Z",81.9,36,45.9,2113,NA,61.050638902035,4.9,18.2,23.1
"1825","Gävleborg","2018","Restaurang- och livsmedel","kvinnor","21","83R",78.8,40,38.8,2193,-2.1,34.1639147403182,4.9,14.4,19.2
"1826","Gävleborg","2018","Restaurang- och livsmedel","män","21","83R",78.8,37.9,40.9,1138,-2.1,34.1639147403182,5.4,19.8,25.2
"1827","Gävleborg","2018","Restaurang- och livsmedel","totalt","21","83R",78.8,39.3,39.5,3331,NA,34.1639147403182,5,16.3,21.4
"1828","Gävleborg","2018","Transport","kvinnor","21","83T",78.8,38.8,40,170,20.3,90.6490649064907,6.8,25.3,32.1
"1829","Gävleborg","2018","Transport","män","21","83T",86,59.1,26.9,1648,20.3,90.6490649064907,4.7,19.2,23.9
"1830","Gävleborg","2018","Transport","totalt","21","83T",85.3,57.2,28.1,1818,NA,90.6490649064907,4.9,19.8,24.7
"1831","Gävleborg","2018","VVS- och fastighet","kvinnor","21","53R",NA,NA,NA,10,-0.400000000000006,98.8938053097345,NA,NA,NA
"1832","Gävleborg","2018","VVS- och fastighet","män","21","53R",91.8,68.7,23.1,894,-0.400000000000006,98.8938053097345,NA,NA,14.8
"1833","Gävleborg","2018","VVS- och fastighet","totalt","21","53R",91.9,68.3,23.6,904,NA,98.8938053097345,3.5,11.5,15.1
"1834","Gävleborg","2018","Vård & omsorg","kvinnor","21","73OX",83.2,67.4,15.8,7452,-13.7,11.148205556218,4.3,7.2,11.5
"1835","Gävleborg","2018","Vård & omsorg","män","21","73OX",83.2,53.7,29.5,935,-13.7,11.148205556218,8.9,10.7,19.6
"1836","Gävleborg","2018","Vård & omsorg","totalt","21","73OX",83.2,65.9,17.3,8387,NA,11.148205556218,4.8,7.6,12.4
"1837","Gävleborg","2019","Barn- och fritid","kvinnor","21","73B",83.9,38.2,45.7,2128,-13.8,25.8536585365854,5.3,10.9,16.2
"1838","Gävleborg","2019","Barn- och fritid","män","21","73B",86.3,24.4,61.9,742,-13.8,25.8536585365854,6.7,18.7,25.5
"1839","Gävleborg","2019","Barn- och fritid","totalt","21","73B",84.5,34.6,49.9,2870,NA,25.8536585365854,5.7,13,18.6
"1840","Gävleborg","2019","Bygg","kvinnor","21","53B",81.8,42.9,38.9,154,25.8,96.4646464646465,8.7,18.6,27.3
"1841","Gävleborg","2019","Bygg","män","21","53B",86.1,68.7,17.4,4202,25.8,96.4646464646465,2.9,15.2,18.2
"1842","Gävleborg","2019","Bygg","totalt","21","53B",86,67.8,18.2,4356,NA,96.4646464646465,3.1,15.4,18.5
"1843","Gävleborg","2019","Data-, el- och energiteknik","kvinnor","21","53E",77,32.2,44.8,174,31.2,96.4042157470552,7.7,12.2,19.9
"1844","Gävleborg","2019","Data-, el- och energiteknik","män","21","53E",87.7,63.4,24.3,4665,31.2,96.4042157470552,3.7,11.3,14.9
"1845","Gävleborg","2019","Data-, el- och energiteknik","totalt","21","53E",87.3,62.2,25.1,4839,NA,96.4042157470552,3.8,11.3,15.1
"1846","Gävleborg","2019","Fordon","kvinnor","21","53F",70.6,39.4,31.2,109,24.9,96.6326845844918,8,18,26
"1847","Gävleborg","2019","Fordon","män","21","53F",87.1,64.3,22.8,3128,24.9,96.6326845844918,3.4,13.3,16.8
"1848","Gävleborg","2019","Fordon","totalt","21","53F",86.5,63.5,23,3237,NA,96.6326845844918,3.6,13.5,17
"1849","Gävleborg","2019","Gymnasieingenjör","kvinnor","21","53A+55Q",84.4,37.5,46.9,160,17.1,91.9839679358717,NA,NA,9
"1850","Gävleborg","2019","Gymnasieingenjör","män","21","53A+55Q",86.9,54.6,32.3,1836,17.1,91.9839679358717,NA,NA,8.9
"1851","Gävleborg","2019","Gymnasieingenjör","totalt","21","53A+55Q",86.7,53.3,33.4,1996,NA,91.9839679358717,1.4,7.6,8.9
"1852","Gävleborg","2019","Handel- och administration","kvinnor","21","33H",78.6,39.8,38.8,4424,-6.59999999999999,28.8745980707395,5,10.9,16
"1853","Gävleborg","2019","Handel- och administration","män","21","33H",78.5,33.2,45.3,1796,-6.59999999999999,28.8745980707395,5.6,12.7,18.3
"1854","Gävleborg","2019","Handel- och administration","totalt","21","33H",78.5,37.9,40.6,6220,NA,28.8745980707395,5.2,11.5,16.7
"1855","Gävleborg","2019","Industri","kvinnor","21","53I",74.9,32.6,42.3,666,22.9,91.0879164993978,6.8,10.5,17.3
"1856","Gävleborg","2019","Industri","män","21","53I",83,55.5,27.5,6807,22.9,91.0879164993978,3.3,11.2,14.5
"1857","Gävleborg","2019","Industri","totalt","21","53I",82.3,53.5,28.8,7473,NA,91.0879164993978,3.6,11.1,14.7
"1858","Gävleborg","2019","Naturbruk","kvinnor","21","63Z",78.7,25.6,53.1,823,17,60.6408417025347,6.9,19,26
"1859","Gävleborg","2019","Naturbruk","män","21","63Z",83.9,42.6,41.3,1268,17,60.6408417025347,3.3,13.6,16.8
"1860","Gävleborg","2019","Naturbruk","totalt","21","63Z",81.9,35.9,46,2091,NA,60.6408417025347,4.6,15.6,20.2
"1861","Gävleborg","2019","Restaurang- och livsmedel","kvinnor","21","83R",79.7,40.8,38.9,2141,-3.7,34.7455044193843,7.1,14,21.1
"1862","Gävleborg","2019","Restaurang- och livsmedel","män","21","83R",77.5,37.1,40.4,1140,-3.7,34.7455044193843,6.2,18.7,24.9
"1863","Gävleborg","2019","Restaurang- och livsmedel","totalt","21","83R",78.9,39.5,39.4,3281,NA,34.7455044193843,6.8,15.7,22.4
"1864","Gävleborg","2019","Transport","kvinnor","21","83T",77.9,41.5,36.4,195,15.6,90.5017048222114,7.6,17.6,25.2
"1865","Gävleborg","2019","Transport","män","21","83T",83.2,57.1,26.1,1858,15.6,90.5017048222114,4.9,16.9,21.8
"1866","Gävleborg","2019","Transport","totalt","21","83T",82.7,55.6,27.1,2053,NA,90.5017048222114,5.2,17,22.2
"1867","Gävleborg","2019","VVS- och fastighet","kvinnor","21","53R",NA,NA,NA,14,-0.799999999999997,98.4897518878101,NA,NA,NA
"1868","Gävleborg","2019","VVS- och fastighet","män","21","53R",91.2,69.7,21.5,913,-0.799999999999997,98.4897518878101,2.5,15.4,17.9
"1869","Gävleborg","2019","VVS- och fastighet","totalt","21","53R",91.2,68.9,22.3,927,NA,98.4897518878101,2.4,15.5,18
"1870","Gävleborg","2019","Vård & omsorg","kvinnor","21","73OX",84.1,67.7,16.4,7237,-11.9,11.2024539877301,5.5,7.6,13.1
"1871","Gävleborg","2019","Vård & omsorg","män","21","73OX",83.5,55.8,27.7,913,-11.9,11.2024539877301,8.6,11.1,19.7
"1872","Gävleborg","2019","Vård & omsorg","totalt","21","73OX",84,66.3,17.7,8150,NA,11.2024539877301,5.8,8,13.9
"1873","Halland","2007","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,10.5,16
"1874","Halland","2007","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6.8,16.6,23.4
"1875","Halland","2007","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,11.4,17
"1876","Halland","2007","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.9,16.7,30.6
"1877","Halland","2007","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,12.7,17.1
"1878","Halland","2007","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,12.8,17.2
"1879","Halland","2007","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.1,22.6,30.6
"1880","Halland","2007","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5,14.1,19
"1881","Halland","2007","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,14.2,19.2
"1882","Halland","2007","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.1,18.2,27.3
"1883","Halland","2007","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,12.8,16.1
"1884","Halland","2007","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,12.8,16.2
"1885","Halland","2007","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.2,9.1,11.3
"1886","Halland","2007","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2.3,8.4,10.7
"1887","Halland","2007","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.3,8.5,10.8
"1888","Halland","2007","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.3,13.8
"1889","Halland","2007","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,4.9,12.4,17.3
"1890","Halland","2007","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,10.3,14.9
"1891","Halland","2007","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.9,11.9,18.7
"1892","Halland","2007","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.3,15.6
"1893","Halland","2007","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,11.4,16
"1894","Halland","2007","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.1,18.5,27.7
"1895","Halland","2007","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3,12.5,15.4
"1896","Halland","2007","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,14.1,18.8
"1897","Halland","2007","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.8,18.2,24.9
"1898","Halland","2007","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7.7,23.3,31
"1899","Halland","2007","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.2,20.3,27.5
"1900","Halland","2007","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.6,13.2,19.7
"1901","Halland","2007","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.8,16.9,21.7
"1902","Halland","2007","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,16.6,21.6
"1903","Halland","2007","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","Halland","2007","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","Halland","2007","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3,10.2,13.3
"1906","Halland","2007","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.8,6.7,10.4
"1907","Halland","2007","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.6,9.8,16.4
"1908","Halland","2007","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,6.9,10.8
"1909","Halland","2008","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.6,11.3,15.9
"1910","Halland","2008","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,7.1,17.3,24.4
"1911","Halland","2008","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,12.2,17.2
"1912","Halland","2008","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.1,18.2,27.3
"1913","Halland","2008","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,11.7,14.6
"1914","Halland","2008","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3,11.7,14.8
"1915","Halland","2008","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.1,20,27.1
"1916","Halland","2008","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,12.7,15.6
"1917","Halland","2008","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.9,12.9,15.8
"1918","Halland","2008","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,19.4,22.2,41.7
"1919","Halland","2008","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,12,14.8
"1920","Halland","2008","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.1,12.1,15.2
"1921","Halland","2008","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.6,8.6,10.2
"1922","Halland","2008","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.8,8.2,10
"1923","Halland","2008","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.8,8.2,10
"1924","Halland","2008","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.7,10.2,14
"1925","Halland","2008","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,3.1,11.3,14.4
"1926","Halland","2008","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.5,10.6,14.1
"1927","Halland","2008","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.8,12.1,16.9
"1928","Halland","2008","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,2.6,10.8,13.4
"1929","Halland","2008","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.9,10.9,13.9
"1930","Halland","2008","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.8,18.8,26.6
"1931","Halland","2008","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.4,12.6,15
"1932","Halland","2008","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,14.4,18.4
"1933","Halland","2008","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.7,15.6,20.3
"1934","Halland","2008","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,5.2,19.2,24.4
"1935","Halland","2008","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.9,17.1,22
"1936","Halland","2008","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,15.6,20.8
"1937","Halland","2008","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,2.7,16,18.7
"1938","Halland","2008","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.9,16,18.9
"1939","Halland","2008","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","Halland","2008","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,2.2,13.7,15.9
"1941","Halland","2008","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.2,13.5,15.7
"1942","Halland","2008","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.1,10
"1943","Halland","2008","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,11.8,17.2
"1944","Halland","2008","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.1,7.4,10.5
"1945","Halland","2009","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.1,9.6,13.7
"1946","Halland","2009","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,4.7,15.5,20.3
"1947","Halland","2009","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,10.5,14.7
"1948","Halland","2009","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1949","Halland","2009","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1
"1950","Halland","2009","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.3,12.8,15.2
"1951","Halland","2009","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.8,19.1,27.9
"1952","Halland","2009","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,10.6,13.5
"1953","Halland","2009","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3,10.8,13.7
"1954","Halland","2009","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.1,18.9,27
"1955","Halland","2009","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,1.7,10.8,12.5
"1956","Halland","2009","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.8,10.9,12.7
"1957","Halland","2009","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.7,8.1,9.8
